Name	Type	ADDR_MOD	Library	Length	Value	Attribute	FRD	Save	Access	MOD_BUS	EDU	Cold_start	Index	Ar_count	Ar_period	Ar_filter	Comment
GVL|REG_6090	I				0	Internal	0	FALSE	RW	6090		0	214				REG_6090. Команды от ТМ, состояние, для журнала событий панели
GVL|REG_6104	I				0	Internal	0	FALSE	RW	6104		0	215				REG_6104. Версия программы
GVL|REG_6110	I				0	Internal	0	FALSE	RW	6110		0	216				REG_6110. Моточасы, секунды, для панели H1
GVL|REG_6111	I				0	Internal	0	FALSE	RW	6111		0	217				REG_6111. Моточасы, секунды, для панели H1
GVL|REG_6112	I				0	Internal	0	FALSE	RW	6112		0	218				REG_6112. Моточасы, секунды, для панели H1
GVL|REG_6113	I				0	Internal	0	FALSE	RW	6113		0	219				REG_6113. Моточасы, секунды, для панели H2
GVL|REG_6114	I				0	Internal	0	FALSE	RW	6114		0	220				REG_6114. Моточасы, секунды, для панели H2
GVL|REG_6115	I				0	Internal	0	FALSE	RW	6115		0	221				REG_6115. Моточасы, секунды, для панели H2, резерв для Н-3
GVL|REG_6119	I				0	Internal	0	FALSE	RW	6119		0	222				REG_6119. Моточасы, минуты от ввода в эксплуатацию
GVL|REG_6121	I				0	Internal	0	FALSE	RW	6121		0	223				REG_6121. Моточасы, минуты после последнего ремонта
GVL|REG_6123	I				0	Internal	0	FALSE	RW	6123		0	224				REG_6123. Моточасы, минуты после последнего пуска
GVL|REG_6125	I				0	Internal	0	FALSE	RW	6125		0	225				REG_6125. Моточасы, минуты от ввода в эксплуатацию
GVL|REG_6127	I				0	Internal	0	FALSE	RW	6127		0	226				REG_6127. Моточасы, минуты после последнего ремонта
GVL|REG_6129	I				0	Internal	0	FALSE	RW	6129		0	227				REG_6129. Моточасы, минуты после последнего пуска, резерв для Н-3
GVL|REG_6164	I				0	Internal	0	FALSE	RW	6164		0	228				REG_6164. Тип управления частотником 1 с панели
GVL|REG_6165	I				0	Internal	0	FALSE	RW	6165		0	229				REG_6165. Тип управления частотником 2 с панели
GVL|REG_6169	I				0	Internal	0	FALSE	RW	6169		0	230				REG_6169. Задаём задержку на вкл/откл. для H2
GVL|REG_6190	I				0	Internal	0	FALSE	RW	6190		0	231				REG_6190. Связь с ПЧ1
GVL|REG_6191	I				0	Internal	0	FALSE	RW	6191		0	232				REG_6191. ПЧ1_ Состояние ПЧ общий (Битовое слово см. ниже продолжение)
GVL|REG_6192	I				0	Internal	0	FALSE	RW	6192		0	233				REG_6192. ПЧ1_Заданная частота (Только индикация)
GVL|REG_6194	I				0	Internal	0	FALSE	RW	6194		0	234				REG_6194. ПЧ1_Факт.Выходная частота
GVL|REG_6196	I				0	Internal	0	FALSE	RW	6196		0	235				REG_6196. ПЧ1_Выходной ток
GVL|REG_6198	I				0	Internal	0	FALSE	RW	6198		0	236				REG_6198. ПЧ1_Напряжение на шине DC
GVL|REG_6200	I				0	Internal	0	FALSE	RW	6200		0	237				REG_6200. ПЧ1_Выходное напряжение
GVL|REG_6202	I				0	Internal	0	FALSE	RW	6202		0	238				REG_6202. ПЧ1_температура igbt
GVL|REG_6204	I				0	Internal	0	FALSE	RW	6204		0	239				REG_6204. ПЧ1_температура радиатора
GVL|REG_6206	I				0	Internal	0	FALSE	RW	6206		0	240				REG_6206. ПЧ1_Фактическая скорость двигателя
GVL|REG_6208	I				0	Internal	0	FALSE	RW	6208		0	241				REG_6208. ПЧ1_Управление частотой
GVL|REG_6210	I				0	Internal	0	FALSE	RW	6210		0	242				REG_6210. ПЧ1_Тип управления частотой (1 -цифровой, 2 - аналоговый)
GVL|REG_6212	I				0	Internal	0	FALSE	RW	6212		0	243				REG_6212. ПЧ1_Резерв до 6217
GVL|REG_6218	I				0	Internal	0	FALSE	RW	6218		0	244				REG_6218. Связь с ПЧ2
GVL|REG_6219	I				0	Internal	0	FALSE	RW	6219		0	245				REG_6219. ПЧ2_ Состояние ПЧ общий (Битовое слово см. ниже продолжение)
GVL|REG_6220	I				0	Internal	0	FALSE	RW	6220		0	246				REG_6220. ПЧ2_Заданная частота (Только индикация)
GVL|REG_6222	I				0	Internal	0	FALSE	RW	6222		0	247				REG_6222. ПЧ2_Факт.Выходная частота
GVL|REG_6224	I				0	Internal	0	FALSE	RW	6224		0	248				REG_6224. ПЧ2_Выходной ток
GVL|REG_6226	I				0	Internal	0	FALSE	RW	6226		0	249				REG_6226. ПЧ2_Напряжение на шине DC
GVL|REG_6228	I				0	Internal	0	FALSE	RW	6228		0	250				REG_6228. ПЧ2_Выходное напряжение
GVL|REG_6230	I				0	Internal	0	FALSE	RW	6230		0	251				REG_6230. ПЧ2_температура igbt
GVL|REG_6232	I				0	Internal	0	FALSE	RW	6232		0	252				REG_6232. ПЧ2_температура радиатора
GVL|REG_6234	I				0	Internal	0	FALSE	RW	6234		0	253				REG_6234. ПЧ2_Фактическая скорость двигателя
GVL|REG_6236	I				0	Internal	0	FALSE	RW	6236		0	254				REG_6236. ПЧ2_Управление частотой
